store_risk_rank_desc,persistent_id_store,store_max_predicted_proba,store_predicted_positive_thr012,obs_month_start,obs_month,LOCATION_NAME,LATITUDE,LONGITUDE
7656,12084848,1.6010212e-05,0,2026-01-01,2026-01,"Site 25 Restaurant Concepts, LLC",40.7751312,-73.9823608
7657,12969990,1.6009999e-05,0,2026-01-01,2026-01,Los Mismos Amigos,40.750248,-73.861224
7658,12239900,1.6009753e-05,0,2026-01-01,2026-01,Clever Blend,40.6797125,-73.9779955
7659,12220922,1.6002045e-05,0,2026-01-01,2026-01,Cross Country Cafe,40.611587,-73.9499595
7660,12080673,1.5997895e-05,0,2026-01-01,2026-01,Jujus Bagels Cafe INC,40.7498817,-73.890213
7661,8763606,1.5996995e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7612915,-73.9853363
7662,12935882,1.5996553e-05,0,2026-01-01,2026-01,Durso's Pasta & Ravioli Company,40.7633595,-73.7929655
7663,8338896,1.5995027e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8099785,-73.9436493
7664,8746859,1.5983424e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7446785,-73.7804337
7665,12081664,1.5982814e-05,0,2025-12-01,2025-12,Tanaka Sushi,40.7561112,-73.9698715
7666,12239604,1.5980162e-05,0,2025-12-01,2025-12,Seven Grams Caffe,40.7455435,-73.9941845
7667,8329962,1.5974645e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.7219391,-73.9406967
7668,13031608,1.597166e-05,0,2026-01-01,2026-01,Vybes 109 ï¼ˆæ°”æ´¾é…’æ¥¼ï¼‰,40.7175425,-73.9985625
7669,8734551,1.5970441e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.6949387,-73.9026337
7670,12909014,1.596391e-05,0,2026-01-01,2026-01,Amali NYC,40.763454,-73.968526
7671,12951408,1.5942958e-05,0,2026-01-01,2026-01,Happy Fresh Taco å¢¨è¥¿å“¥é¤…,40.7003995,-73.9069095
7672,13034522,1.5941789e-05,0,2026-01-01,2026-01,Yang Yang Noodle,40.758796,-73.833101
7673,8738977,1.5936908e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7571487,-73.9684525
7674,13001200,1.5933962e-05,0,2025-12-01,2025-12,Sakura Asian restaurant,40.625849,-73.971434
7675,13008376,1.593065e-05,0,2025-12-01,2025-12,St. George Tavern,40.7084085,-74.0140815
7676,13028602,1.5929661e-05,0,2025-12-01,2025-12,Tu Tipico Dominicano,40.6342985,-74.122171
7677,12949895,1.5927215e-05,0,2025-12-01,2025-12,Grill House,40.73007,-73.7789895
7678,8745850,1.5927139e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7144814,-74.0073319
7679,12239624,1.5924634e-05,0,2026-01-01,2026-01,Peaky Barista,40.7773875,-73.9573915
7680,8750573,1.5920912e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.760231,-73.9854813
7681,8737737,1.5920883e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.751461,-73.8999863
7682,13025608,1.5920565e-05,0,2026-01-01,2026-01,Three Brothers Pizzeria,40.6243325,-74.0811515
7683,8362371,1.59117e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7467384,-73.7531586
7684,8300983,1.5910548e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.7033691,-73.7496338
7685,12239636,1.5895168e-05,0,2025-12-01,2025-12,Daymoves,40.7131255,-73.957269
7686,8746004,1.5891848e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6386986,-73.9736786
7687,12090484,1.5887197e-05,0,2026-01-01,2026-01,Purity Coffee Shop,40.7456589,-73.9307022
7688,12239992,1.5884925e-05,0,2026-01-01,2026-01,El Barrista cafe,40.7991565,-73.939462
7689,12089986,1.5881093e-05,0,2026-01-01,2026-01,Cafeone INC,40.8219795,-73.9497681
7690,13023880,1.5875035e-05,0,2026-01-01,2026-01,The Polo Bar - A Ralph Lauren Restaurant,40.761613,-73.974306
7691,13015403,1.5867347e-05,0,2026-01-01,2026-01,Taste Of The Caribbean,40.675846,-73.8185375
7692,8738812,1.5865546e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.5728798,-73.9972534
7693,8362700,1.5861719e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6648712,-73.894249
7694,8751964,1.5858739e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7554512,-73.9908676
7695,13016104,1.5854761e-05,0,2025-12-01,2025-12,Teresa's Gourmet Italian Ices,40.8382135,-73.8286095
7696,12090133,1.5849077e-05,0,2026-01-01,2026-01,Tongs China Wok,40.7229004,-73.983139
7697,8744189,1.5846235e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.6127281,-74.0760727
7698,8752042,1.584545e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7286987,-73.7376785
7699,12998024,1.5832702e-05,0,2025-12-01,2025-12,Rinconcito Paisa,40.6256025,-74.155307
7700,12945154,1.5832067e-05,0,2026-01-01,2026-01,Fujiyama Inc,40.770471,-73.953775
7701,13028049,1.5830377e-05,0,2025-12-01,2025-12,Trattoria Oliveto,40.588476,-74.0900755
7702,8306688,1.5826377e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6941299,-73.7538834
7703,12918018,1.5824791e-05,0,2026-01-01,2026-01,Boon Dee Moo Ka Ta Thai B.B.Q.,40.723311,-73.7999005
7704,12998749,1.5819223e-05,0,2026-01-01,2026-01,Rochdale Chicken and Fish,40.663614,-73.9246545
7705,12992690,1.5815785e-05,0,2025-12-01,2025-12,Pizza Port I,40.6699815,-73.8207605
7706,12976492,1.5812346e-05,0,2026-01-01,2026-01,Michael & Sons Italian Food & Pizza,40.7521485,-73.7883325
7707,8744081,1.5807793e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7360497,-74.0015869
7708,12913400,1.5806345e-05,0,2025-12-01,2025-12,Bar Marseille Rockaway,40.5901665,-73.797034
7709,12977221,1.5805095e-05,0,2026-01-01,2026-01,Mimmo's Brick Oven Pizza & Trattoria,40.551242,-74.150115
7710,8763030,1.5804642e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7659111,-73.9332504
7711,12911568,1.5795873e-05,0,2025-12-01,2025-12,Astoria Family Pizza,40.7807985,-73.917024
7712,8762240,1.579542e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.8376999,-73.9224625
7713,12239850,1.5794712e-05,0,2025-12-01,2025-12,Cafe Grumpy,40.743789,-73.9855925
7714,8752003,1.5791746e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7333412,-74.0030823
7715,8761843,1.5786882e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7741089,-73.9542694
7716,12979799,1.5782516e-05,0,2025-12-01,2025-12,My Big Gay Italian Wedding,40.759979,-73.988776
7717,8735500,1.578062e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7458382,-73.9030685
7718,12966277,1.5779582e-05,0,2026-01-01,2026-01,Lala Ji,40.7422325,-73.9830505
7719,12240707,1.5772992e-05,0,2026-01-01,2026-01,Fulton Street Donuts Inc,40.708782,-74.005256
7720,8734681,1.5767519e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7244606,-73.9989319
7721,8735330,1.5766e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7311211,-74.0031281
7722,8753600,1.5761385e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7372284,-73.7080689
7723,8732111,1.5759835e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7631683,-73.9852371
7724,12240413,1.5755539e-05,0,2026-01-01,2026-01,Sunday to Sunday,40.7180235,-73.9901745
7725,12239244,1.5753645e-05,0,2025-12-01,2025-12,Lulu's Coffee Shop,40.831809,-73.8512775
7726,8736452,1.5750235e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7186203,-73.9892807
7727,8328112,1.5743251e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.7612686,-73.9724197
7728,12981209,1.5741856e-05,0,2025-12-01,2025-12,new King wok,40.7015765,-73.80831
7729,8744136,1.574082e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7048798,-73.9114838
7730,12996370,1.574019e-05,0,2026-01-01,2026-01,Rayon's Jamaican & International Restaurant,40.711473,-73.9578855
7731,12971434,1.5739919e-05,0,2025-12-01,2025-12,Lynx Kitchen,40.814226,-73.9368135
7732,12950045,1.5737172e-05,0,2026-01-01,2026-01,"Grotta Azzurra Ristorante In Little Italy NYC, Since 1908!",40.72032,-73.9970655
7733,8362972,1.5732281e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.9002495,-73.8669128
7734,12081555,1.5728396e-05,0,2025-12-01,2025-12,219 Mulberry LLC,40.7221985,-73.9963379
7735,8733455,1.572685e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7983093,-73.9633331
7736,12239883,1.5719894e-05,0,2026-01-01,2026-01,Central Perk Coffee House,40.712493,-74.008508
7737,8758546,1.5713942e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7756805,-73.9531174
7738,12938545,1.5711994e-05,0,2026-01-01,2026-01,El Paso Mexican Grill,40.6359215,-73.9621115
7739,12987125,1.5707816e-05,0,2026-01-01,2026-01,Pavillon Ledoyen,40.756296,-73.9825985
7740,8737509,1.5699397e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7453613,-73.9040985
7741,12957021,1.5699039e-05,0,2025-12-01,2025-12,Izakaya Toribar,40.7596675,-73.9685495
7742,12240323,1.5697857e-05,0,2026-01-01,2026-01,Redefined.coffee,40.616943,-73.9447595
7743,8761796,1.5696403e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7474709,-73.9866333
7744,12241095,1.5695372e-05,0,2025-12-01,2025-12,El Cofre,40.693148,-73.967301
7745,8747245,1.5689908e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7557411,-73.9721527
7746,12948160,1.5686557e-05,0,2026-01-01,2026-01,Grand Tuscany Ristorante Italiano,40.719287,-73.997776
7747,8307316,1.5685331e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8280907,-73.8886108
7748,12957019,1.5681024e-05,0,2025-12-01,2025-12,Izakaya Sushi & Lounge Brooklyn,40.587023,-73.952374
7749,8734832,1.5680978e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7216988,-73.8494034
7750,12240337,1.5680545e-05,0,2026-01-01,2026-01,Romeo and Juliet Colombian Coffee,40.7608235,-73.997696
7751,8300288,1.5677853e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6284599,-74.02285
7752,8754830,1.5668198e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6381111,-74.0793533
7753,12994936,1.5662983e-05,0,2026-01-01,2026-01,Puntasal,40.7110125,-73.852959
7754,12982834,1.5661699e-05,0,2026-01-01,2026-01,NY Family Pizza,40.5831625,-74.095213
7755,12906994,1.5653486e-05,0,2025-12-01,2025-12,A Gusto Thai Bistro,40.679882,-73.942827
7756,8335335,1.5646025e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8970299,-73.8672638
7757,12997027,1.5644204e-05,0,2026-01-01,2026-01,Regina's Pizzeria,40.7260855,-73.791628
7758,8733683,1.5635613e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7776413,-73.9521027
7759,8732310,1.5635136e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6702194,-73.9219589
7760,12239550,1.5619533e-05,0,2025-12-01,2025-12,Gumption Coffee,40.740762,-73.989193
7761,8732712,1.5615913e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6602593,-73.8852768
7762,12945513,1.5613025e-05,0,2025-12-01,2025-12,Galbi Ma Eul,40.758145,-73.7874115
7763,8318899,1.5612548e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8759003,-73.8493424
7764,12999330,1.5602114e-05,0,2025-12-01,2025-12,Romeo's Pizzeria,40.6739275,-73.8435225
7765,12239436,1.5601861e-05,0,2026-01-01,2026-01,Joe Coffee Company Pro Shop,40.742323,-73.994917
7766,8735830,1.5601147e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6815605,-73.8376694
7767,8757576,1.5600448e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7568283,-73.9744186
7768,12240595,1.5592415e-05,0,2026-01-01,2026-01,Matto Espresso,40.750254,-73.977729
7769,12907303,1.5589769e-05,0,2025-12-01,2025-12,Abiko Curry,40.747238,-73.98622
7770,8738737,1.5589725e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7640801,-73.978363
7771,12940867,1.5586782e-05,0,2026-01-01,2026-01,estiatorio Milos Midtown,40.7635525,-73.9790145
7772,8732269,1.5585696e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7258606,-73.8769608
7773,12081033,1.5563284e-05,0,2026-01-01,2026-01,Mauros Coffee Shop,40.7352905,-73.8948135
7774,12954655,1.55557e-05,0,2026-01-01,2026-01,Howard Beach Bagel Cafe,40.652828,-73.838741
7775,8345750,1.554787e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8602715,-73.8565216
7776,8333934,1.5547528e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7134094,-73.7646408
7777,8735424,1.554698e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.672039,-73.9224625
7778,12983608,1.5542371e-05,0,2025-12-01,2025-12,Old John's Diner,40.77519,-73.983654
7779,8309928,1.5541289e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7202492,-73.9050598
7780,12090594,1.5540385e-05,0,2026-01-01,2026-01,Bluestockings INC,40.7215385,-73.9888611
7781,12239634,1.5538635e-05,0,2026-01-01,2026-01,Christopher Street Pier,40.733164,-74.0107495
7782,13028450,1.5537109e-05,0,2026-01-01,2026-01,Troyka,40.7252995,-73.849998
7783,12239880,1.5534279e-05,0,2025-12-01,2025-12,Casita of Brooklyn,40.668045,-73.987808
7784,12081972,1.5534071e-05,0,2026-01-01,2026-01,Shanasheel CORP,40.7253304,-73.9877472
7785,12974732,1.5530799e-05,0,2025-12-01,2025-12,May Luck Kitchen,40.7021495,-73.805236
7786,12240370,1.552834e-05,0,2025-12-01,2025-12,Sip A Cup,40.768531,-73.924317
7787,12239947,1.5522492e-05,0,2025-12-01,2025-12,Copper Mug Coffee,40.7165755,-73.959783
7788,12976938,1.5517518e-05,0,2025-12-01,2025-12,Mikihana Sushi,40.726081,-73.8525465
7789,13008228,1.5515787e-05,0,2026-01-01,2026-01,Spunky Fish N Things,40.664135,-73.9244755
7790,8763703,1.5513628e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.6108208,-73.9627075
7791,12973553,1.5510594e-05,0,2025-12-01,2025-12,Marios Chicken Pizza & Grill,40.602662,-73.750157
7792,8737127,1.5509691e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7192307,-74.0060883
7793,8748304,1.5506956e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.8462296,-73.932457
7794,8318935,1.5505966e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8778992,-73.853241
7795,8759697,1.5505093e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.6557503,-73.8488922
7796,12946526,1.5503008e-05,0,2025-12-01,2025-12,Ginger and Lemongrass - Whitestone,40.7892705,-73.813725
7797,12968476,1.5502757e-05,0,2026-01-01,2026-01,Little Dust Productions,40.7373595,-73.9974595
7798,8734830,1.5501353e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.8195305,-73.8177109
7799,12240378,1.5500154e-05,0,2025-12-01,2025-12,Sorrento,40.6120255,-73.9977695
7800,12081760,1.5499978e-05,0,2025-12-01,2025-12,Hanamizuki INC,40.7472916,-73.9912033
7801,8739462,1.5493652e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7784615,-73.7807236
7802,8757799,1.548349e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.6788788,-73.924408
7803,8732155,1.5482678e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7048492,-74.012352
7804,12913876,1.5481348e-05,0,2026-01-01,2026-01,Bay Pizzeria,40.587323,-73.954508
7805,12239374,1.5478721e-05,0,2025-12-01,2025-12,Brew Memories,40.667774,-73.980532
7806,8314366,1.5470296e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6239014,-73.9309235
7807,8744363,1.5470028e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7601395,-73.9728775
7808,13035061,1.5468539e-05,0,2026-01-01,2026-01,Yu Kun Noodle,40.7599625,-73.82932
7809,12916874,1.5463671e-05,0,2025-12-01,2025-12,Bleu Nuk Bk,40.659525,-73.9507835
7810,12082670,1.5462108e-05,0,2026-01-01,2026-01,Rossomela INC,40.7419205,-73.989502
7811,8349629,1.5457199e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6965714,-73.8378372
7812,8752210,1.54544e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6103592,-73.9626312
7813,8738060,1.5446441e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.5772705,-74.1628265
7814,13022580,1.54446e-05,0,2025-12-01,2025-12,The Konery,40.6451665,-74.0243175
7815,8748133,1.5443407e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6793289,-73.8860779
7816,13015600,1.5439564e-05,0,2026-01-01,2026-01,Tatsu Ramen,40.729131,-73.98451
7817,8734495,1.5438667e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6515999,-74.0041733
7818,8736673,1.5432646e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7634316,-73.9813309
7819,12240410,1.5427922e-05,0,2025-12-01,2025-12,Stone Street Coffee Company,40.672588,-73.9927565
7820,12239638,1.5425789e-05,0,2026-01-01,2026-01,Kodawari Coffee,40.718286,-73.9925925
7821,8737774,1.5421569e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7551689,-73.804863
7822,12240638,1.5419846e-05,0,2025-12-01,2025-12,Laughing Man,40.717284,-74.0101335
7823,12080432,1.5417023e-05,0,2026-01-01,2026-01,Vernejoul Restaurant INC,40.7590294,-73.9621811
7824,8737187,1.5415671e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6803207,-73.8214569
7825,13026524,1.5413716e-05,0,2026-01-01,2026-01,Tokyo bay sushi New York,40.7175695,-74.010145
7826,12240871,1.540963e-05,0,2026-01-01,2026-01,Caffe Del Corso,40.762318,-73.9759955
7827,8759627,1.54081e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7322998,-73.9991379
7828,8732849,1.540296e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7270508,-74.0060196
7829,8332052,1.5402798e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8682213,-73.9003525
7830,8749034,1.5397247e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6233406,-74.0312882
7831,8757151,1.5397247e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6233711,-74.0312805
7832,12942156,1.5396585e-05,0,2025-12-01,2025-12,Ferdinando's Focacceria,40.6842735,-74.0018355
7833,12936209,1.5394193e-05,0,2025-12-01,2025-12,Eastern Chinese Restaurant,40.636666,-73.89212
7834,8763333,1.5390038e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6918793,-73.8629227
7835,12089498,1.5390024e-05,0,2025-12-01,2025-12,Zhu Jing Chinese Restaurant,40.7403717,-73.9228134
7836,8760581,1.5386384e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.6652184,-73.7308579
7837,8742796,1.5377333e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.8583984,-73.9032364
7838,12907810,1.5371204e-05,0,2025-12-01,2025-12,Aguilar's Mexican Grocery,40.848832,-73.8540565
7839,12239941,1.5370972e-05,0,2026-01-01,2026-01,Comfortland,40.763918,-73.914545
7840,12932476,1.5367526e-05,0,2026-01-01,2026-01,Danny's Pizzeria,40.6180305,-73.958367
7841,8751831,1.536417e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.8347206,-73.9358978
7842,8737530,1.5361446e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.8499298,-73.7878037
7843,8733830,1.536042e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7474213,-73.9967117
7844,12968540,1.5357198e-05,0,2026-01-01,2026-01,Little Italy Locksmith Corp.,40.721562,-73.9971315
7845,8736468,1.535585e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7820816,-73.9145813
7846,12082320,1.5354972e-05,0,2025-12-01,2025-12,300 West 46 Th Street CORP,40.7597809,-73.9881287
7847,8745152,1.5353507e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7535286,-73.9734726
7848,8742870,1.5349804e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.8332596,-73.8511581
7849,12082198,1.5346144e-05,0,2025-12-01,2025-12,The Porch,40.7244301,-73.9787979
7850,8753944,1.5345997e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7247086,-73.8245316
7851,8752702,1.5344622e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7657204,-73.9833832
7852,8763647,1.53437e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.852581,-73.8854294
7853,8338796,1.534174e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8891487,-73.82901
7854,8323433,1.5340833e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6691284,-73.9308014
7855,12974970,1.5333548e-05,0,2026-01-01,2026-01,McBeans,40.6338435,-73.9483635
7856,8747422,1.5332087e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.8141594,-73.9365997
7857,8737979,1.53314e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7769585,-73.957222
7858,8737572,1.5329966e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.6966095,-73.900589
7859,12961728,1.5323929e-05,0,2026-01-01,2026-01,Kiku Asian Bistro,40.677499,-73.979491
7860,12911695,1.532304e-05,0,2025-12-01,2025-12,Atlantic Grill,40.772628,-73.9582005
7861,12240572,1.5321855e-05,0,2026-01-01,2026-01,Birch Coffee,40.7933405,-73.9676125
7862,12239653,1.5321504e-05,0,2026-01-01,2026-01,Cafe con Libros,40.674302,-73.9525785
7863,8303685,1.5313002e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8463516,-73.8825226
7864,8311711,1.5311762e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7271004,-73.7206268
7865,8736023,1.5311178e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7338905,-74.0026627
7866,8319665,1.5307818e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7218514,-73.8526306
7867,13035843,1.5307804e-05,0,2026-01-01,2026-01,Zoe,40.853717,-73.9308395
7868,8737759,1.5297719e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.740139,-73.888031
7869,8301295,1.5289537e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.7026711,-73.743927
7870,8320401,1.528754e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7488594,-73.950592
7871,8764160,1.5284042e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.8339005,-73.9451828
7872,8735735,1.5280748e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.7674904,-73.7908783
7873,12240880,1.5278067e-05,0,2025-12-01,2025-12,Coffeemania Bryant,40.6032565,-73.961926
7874,8757139,1.5275737e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.75634,-73.9794083
7875,12981103,1.5274905e-05,0,2025-12-01,2025-12,New Garden,40.5874615,-74.103784
7876,12933566,1.5272924e-05,0,2026-01-01,2026-01,Dhaba Indian Cuisine,40.7424335,-73.982919
7877,13020119,1.5271993e-05,0,2025-12-01,2025-12,The Boom Boom Room Bar & Grill,40.6603475,-73.750803
7878,12967380,1.5266314e-05,0,2025-12-01,2025-12,Lee Chinese Restaurant,40.679647,-73.9388355
7879,12914236,1.5263708e-05,0,2025-12-01,2025-12,Beat Mazesoba,40.762686,-73.804033
7880,8344798,1.5260783e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6763001,-73.9305801
7881,8759969,1.5258047e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.8059807,-73.9655685
7882,8756863,1.5246091e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.7379494,-73.8115616
7883,8740018,1.5244665e-05,0,2026-01-01,2026-01,Full-Service Restaurants,40.8275795,-73.9256668
7884,8752970,1.524343e-05,0,2025-12-01,2025-12,Full-Service Restaurants,40.6614685,-73.8793182
7885,8312669,1.5241365e-05,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8417091,-73.90448
7886,13003816,1.5240683e-05,0,2026-01-01,2026-01,Seven Hills Mediterranean Grill,40.778079,-73.9809455
7887,8300058,1.5238852e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7015495,-73.9435806
7888,8308381,1.5238356e-05,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6719513,-73.9135513
7889,12967634,1.5233795e-05,0,2025-12-01,2025-12,LENNY'S WEST INDIAN COOKHOUSE,40.6849745,-73.8299095
